date,target
10/1/2015,503.45
10/5/2015,513.5
10/6/2015,518.5
10/7/2015,509.7
10/8/2015,500
10/9/2015,499
10/12/2015,496.85
10/13/2015,492
10/14/2015,496.7
10/15/2015,502
10/16/2015,506.8
10/19/2015,508.9
10/20/2015,512.9
10/21/2015,514.6
10/23/2015,527.85
10/26/2015,532.45
10/27/2015,528.3
10/28/2015,495.7
10/29/2015,486
10/30/2015,477.5
11/2/2015,479.9
11/3/2015,483.75
11/4/2015,479.6
11/5/2015,472.65
11/6/2015,467.5
11/9/2015,467.25
11/10/2015,473.4
11/13/2015,487.35
11/16/2015,485
11/17/2015,485
11/18/2015,477.2
11/19/2015,468.4
11/20/2015,465.4
11/23/2015,464.45
11/24/2015,466.85
11/26/2015,468.5
11/27/2015,475.2
11/30/2015,474.25
12/1/2015,471
12/2/2015,463.5
12/3/2015,465.25
12/4/2015,462.8
12/7/2015,465.3
12/8/2015,462.95
12/9/2015,461.2
12/10/2015,455
12/11/2015,451.3
12/14/2015,441.7
12/15/2015,436.9
12/16/2015,441.9
12/17/2015,443.6
12/18/2015,440.8
12/21/2015,443.2
12/22/2015,450.6
12/23/2015,452.95
12/24/2015,455.5
12/28/2015,455.7
12/29/2015,459.7
12/30/2015,460.15
12/31/2015,455.95
1/1/2016,452.7
1/4/2016,448.85
1/5/2016,440
1/6/2016,439.7
1/7/2016,425
1/8/2016,418.7
1/11/2016,423.5
1/12/2016,420.4
1/13/2016,410.9
1/14/2016,399.5
1/15/2016,395.75
1/18/2016,383.4
1/19/2016,395.9
1/20/2016,393.75
1/21/2016,412.4
1/22/2016,427.15
1/25/2016,429.9
1/27/2016,426
1/28/2016,416.95
1/29/2016,409.75
2/1/2016,411.9
2/2/2016,404.4
2/3/2016,389.8
2/4/2016,386.9
2/5/2016,405
2/8/2016,417.8
2/9/2016,405.9
2/10/2016,399.95
2/11/2016,397
2/12/2016,395.8
2/15/2016,420
2/16/2016,422.4
2/17/2016,409.5
2/18/2016,412.15
2/19/2016,397.95
2/22/2016,398.5
2/23/2016,399
2/24/2016,391
2/25/2016,388.95
2/26/2016,389.95
2/29/2016,391
3/1/2016,393
3/2/2016,411.65
3/3/2016,419
3/4/2016,418.2
3/8/2016,423.05
3/9/2016,418
3/10/2016,419.85
3/11/2016,421.9
3/14/2016,422
3/15/2016,421.75
3/16/2016,425.5
3/17/2016,434.95
3/18/2016,437.25
3/21/2016,445
3/22/2016,447.5
3/23/2016,441
3/28/2016,438.45
3/29/2016,432.8
3/30/2016,445.3
3/31/2016,448.6
4/1/2016,451.8
4/4/2016,452.9
4/5/2016,449.5
4/6/2016,436.45
4/7/2016,431.9
4/8/2016,428.4
4/11/2016,432
4/12/2016,436.35
4/13/2016,445
4/18/2016,445.05
4/20/2016,460.05
4/21/2016,472.85
4/22/2016,478.05
4/25/2016,477.4
4/26/2016,484.6
4/27/2016,473.7
4/28/2016,471.75
4/29/2016,477.5
5/2/2016,479
5/3/2016,474.95
5/4/2016,469.75
5/5/2016,467
5/6/2016,463.25
5/9/2016,478.2
5/10/2016,489
5/11/2016,499.6
5/12/2016,507
5/13/2016,496.25
5/16/2016,493.45
5/17/2016,505.5
5/18/2016,503
5/19/2016,501.35
5/20/2016,495.65
5/23/2016,494.4
5/24/2016,491.45
5/25/2016,503.3
5/26/2016,523
5/27/2016,525
5/30/2016,522
5/31/2016,518.6
6/1/2016,529.5
6/2/2016,525
6/3/2016,545
6/6/2016,545
6/7/2016,539.9
6/8/2016,541.2
6/9/2016,545.9
6/10/2016,549.2
6/13/2016,534
6/14/2016,535.05
6/15/2016,533.8
6/16/2016,528.15
6/17/2016,534
6/20/2016,525
6/21/2016,525
6/22/2016,521
6/23/2016,528.05
6/24/2016,514.8
6/27/2016,517.9
6/28/2016,520.6
6/29/2016,519
6/30/2016,535
7/1/2016,545.5
7/4/2016,546.9
7/5/2016,546.5
7/7/2016,545.75
7/8/2016,548.65
7/11/2016,552.9
7/12/2016,562
7/13/2016,564.4
7/14/2016,561.8
7/15/2016,570.7
7/18/2016,576.85
7/19/2016,575.5
7/20/2016,565.75
7/21/2016,559.5
7/22/2016,545
7/25/2016,540
7/26/2016,559
7/27/2016,558.45
7/28/2016,553.45
7/29/2016,551.45
8/1/2016,557.35
8/2/2016,555.5
8/3/2016,552.75
8/4/2016,555.9
8/5/2016,567.75
8/8/2016,572
8/9/2016,574.6
8/10/2016,575
8/11/2016,574.5
8/12/2016,592.8
8/16/2016,594
8/17/2016,598
8/18/2016,597.1
8/19/2016,597.05
8/22/2016,590.3
8/23/2016,585
8/24/2016,584.9
8/25/2016,593.7
8/26/2016,589.25
8/29/2016,596.4
8/30/2016,598.9
8/31/2016,601.7
9/1/2016,602.85
9/2/2016,602
9/6/2016,637.6
9/7/2016,638
9/8/2016,633.9
9/9/2016,627
9/12/2016,599.65
9/14/2016,604.9
9/15/2016,602.3
9/16/2016,611.95
9/19/2016,606.15
9/20/2016,598.95
9/21/2016,600
9/22/2016,612.2
9/23/2016,595.5
9/26/2016,561.7
9/27/2016,554.2
9/28/2016,550.5
9/29/2016,555
9/30/2016,547
10/3/2016,552
10/4/2016,552.95
10/5/2016,551.15
10/6/2016,535
10/7/2016,539.5
10/10/2016,538.55
10/13/2016,529.95
10/14/2016,524.95
10/17/2016,533.9
10/18/2016,534
10/19/2016,541.9
10/20/2016,544.8
10/21/2016,540.9
10/24/2016,529.95
10/25/2016,531.05
10/26/2016,502.8
10/27/2016,489.6
10/28/2016,493.8
11/1/2016,488.9
11/2/2016,479.75
11/3/2016,479.55
11/4/2016,484.65
11/7/2016,488.9
11/8/2016,492
11/9/2016,493
11/10/2016,512.9
11/11/2016,512.55
11/15/2016,503.45
11/16/2016,486.95
11/17/2016,483.95
11/18/2016,478.95
11/21/2016,479.2
11/22/2016,475
11/23/2016,482.15
11/24/2016,479
11/25/2016,473.6
11/28/2016,477
11/29/2016,475.6
11/30/2016,470.95
12/1/2016,475
12/2/2016,466.85
12/5/2016,464.55
12/6/2016,463
12/7/2016,460.9
12/8/2016,452.85
12/9/2016,458
12/12/2016,451.25
12/13/2016,454.15
12/14/2016,469.45
12/15/2016,478.25
12/16/2016,480.25
12/19/2016,472.4
12/20/2016,469.95
12/21/2016,465.5
12/22/2016,456.5
12/23/2016,448.95
12/26/2016,436
12/27/2016,438.55
12/28/2016,447.85
12/29/2016,447
12/30/2016,451.8
1/2/2017,452.25
1/3/2017,457.5
1/4/2017,459.95
1/5/2017,463.4
1/6/2017,463
1/9/2017,459.7
1/10/2017,457.2
1/11/2017,457.75
1/12/2017,461.15
1/13/2017,475
1/16/2017,480.2
1/17/2017,487.25
1/18/2017,491.65
1/19/2017,487.7
1/20/2017,461
1/23/2017,448.6
1/24/2017,452
1/25/2017,465
1/27/2017,478.55
1/30/2017,476.5
1/31/2017,472.4
2/1/2017,479.25
2/2/2017,485.8
2/3/2017,491.6
2/6/2017,499.9
2/7/2017,499.5
2/8/2017,493
2/9/2017,494
2/10/2017,492
2/13/2017,493.95
2/14/2017,491
2/15/2017,493.5
2/16/2017,494.25
2/17/2017,503.9
2/20/2017,495.1
2/21/2017,508.9
2/22/2017,526.9
2/23/2017,529.8
2/27/2017,527.75
2/28/2017,512.8
3/1/2017,521.8
3/2/2017,519.9
3/3/2017,515
3/6/2017,520.65
3/7/2017,520.75
3/8/2017,512.75
3/9/2017,519
3/10/2017,520
3/14/2017,525.7
3/15/2017,515.9
3/16/2017,516.9
3/17/2017,518.75
3/20/2017,518.9
3/21/2017,501.9
3/22/2017,502.35
3/23/2017,491.75
3/24/2017,495.3
3/27/2017,492.95
3/28/2017,504.95
3/29/2017,512.9
3/30/2017,504.4
3/31/2017,503.65
4/3/2017,503.2
4/5/2017,509
4/6/2017,516.85
4/7/2017,514.6
4/10/2017,512.85
4/11/2017,516
4/12/2017,519.85
4/13/2017,511
4/17/2017,509
4/18/2017,508.75
4/19/2017,501.5
4/20/2017,499.95
4/21/2017,496.4
4/24/2017,502.7
4/25/2017,519.4
4/26/2017,524.4
4/27/2017,525
4/28/2017,514.9
5/2/2017,513.05
5/3/2017,508
5/4/2017,521.25
5/5/2017,522.95
5/8/2017,513.85
5/9/2017,521
5/10/2017,527.5
5/11/2017,534.35
5/12/2017,517
5/15/2017,508.5
5/16/2017,504.55
5/17/2017,506.75
5/18/2017,499.2
5/19/2017,503
5/22/2017,507.4
5/23/2017,506.2
5/24/2017,504.35
5/25/2017,509.5
5/26/2017,512.8
5/29/2017,515.1
5/30/2017,516.15
5/31/2017,516.9
6/1/2017,515.9
6/2/2017,513
6/5/2017,516.1
6/6/2017,515.95
6/7/2017,514.8
6/8/2017,521.6
6/9/2017,515.85
6/12/2017,514.7
6/13/2017,512.25
6/14/2017,510.4
6/15/2017,510.8
6/16/2017,513.9
6/19/2017,525
6/20/2017,521.25
6/21/2017,512.3
6/22/2017,514.35
6/23/2017,511.9
6/27/2017,509
6/28/2017,500.25
6/29/2017,514.15
6/30/2017,517.8
7/3/2017,521
7/4/2017,517.55
7/5/2017,516.15
7/6/2017,512.5
7/7/2017,511.5
7/10/2017,512.95
7/11/2017,513.45
7/12/2017,510
7/13/2017,516.8
7/14/2017,514.6
7/17/2017,514
7/18/2017,522.7
7/19/2017,521.1
7/20/2017,543.8
7/21/2017,542
7/24/2017,546
7/25/2017,547
7/26/2017,543.85
7/27/2017,535
7/28/2017,529.5
7/31/2017,520.95
8/1/2017,521.2
8/2/2017,523.4
8/3/2017,516
8/4/2017,511.45
8/7/2017,511.6
8/8/2017,510.9
8/9/2017,498.6
8/10/2017,494.6
8/11/2017,492.85
8/14/2017,497.05
8/16/2017,501.25
8/17/2017,503.2
8/18/2017,497.2
8/21/2017,502.65
8/22/2017,506.5
8/23/2017,505.2
8/24/2017,508.9
8/28/2017,512.15
8/29/2017,509
8/30/2017,509.65
8/31/2017,506
9/1/2017,509.65
9/4/2017,508.9
9/5/2017,506.65
9/6/2017,504.9
9/7/2017,498.75
9/8/2017,497.95
9/11/2017,497.5
9/12/2017,502
9/13/2017,504.8
9/14/2017,521
9/15/2017,520.65
9/18/2017,525.65
9/19/2017,525
9/20/2017,522.45
9/21/2017,522
9/22/2017,511
9/25/2017,504
9/26/2017,516.8
9/27/2017,513.05
9/28/2017,516.85
9/29/2017,516.9
10/3/2017,517
10/4/2017,510
10/5/2017,512
10/6/2017,507.15
10/9/2017,508.6
10/10/2017,515
10/11/2017,522.85
10/12/2017,525.8
10/13/2017,534.4
10/16/2017,531.65
10/17/2017,527
10/18/2017,490
10/23/2017,460.5
10/24/2017,457.6
10/25/2017,475.95
10/26/2017,487.8
10/27/2017,489.75
10/30/2017,488.5
10/31/2017,529
11/1/2017,542.9
11/2/2017,537
11/3/2017,549
11/6/2017,541.5
11/7/2017,539.35
11/8/2017,551.55
11/9/2017,555.55
11/10/2017,549
11/13/2017,564.6
11/14/2017,550
11/15/2017,550.85
11/16/2017,548
11/17/2017,556.9
11/20/2017,555
11/21/2017,548.85
11/22/2017,547.25
11/23/2017,547.3
11/24/2017,547.2
11/27/2017,561.5
11/28/2017,565.4
11/29/2017,561.5
11/30/2017,547.9
12/1/2017,545.4
12/4/2017,540.6
12/5/2017,537.45
12/6/2017,534.65
12/7/2017,537.5
12/8/2017,544.5
12/11/2017,552.35
12/12/2017,547
12/13/2017,542.2
12/14/2017,543.7
12/15/2017,551.45
12/18/2017,553.7
12/19/2017,555.5
12/20/2017,557
12/21/2017,556.5
12/22/2017,554.8
12/26/2017,556.95
12/27/2017,560.25
12/28/2017,553.1
12/29/2017,566
1/1/2018,569.6
1/2/2018,568.5
1/3/2018,565.5
1/4/2018,564.95
1/5/2018,567
1/8/2018,567.55
1/9/2018,572.45
1/10/2018,568
1/11/2018,563.05
1/12/2018,563.65
1/15/2018,564.3
1/16/2018,566.95
1/17/2018,588
1/18/2018,599.7
1/19/2018,594.9
1/22/2018,621.35
1/23/2018,627.5
1/24/2018,622
1/25/2018,617
1/29/2018,620.5
1/30/2018,609.8
1/31/2018,595.75
2/1/2018,609
2/2/2018,585
2/5/2018,568.4
2/6/2018,576.45
2/7/2018,598.8
2/8/2018,576.9
2/9/2018,579
2/12/2018,567.5
2/14/2018,565
2/15/2018,554.3
2/16/2018,548.9
2/19/2018,542.85
2/20/2018,547.5
2/21/2018,537.8
2/22/2018,533.7
2/23/2018,538.4
2/26/2018,554.6
2/27/2018,551.75
2/28/2018,535.9
3/1/2018,534.8
3/5/2018,529
3/6/2018,530.4
3/7/2018,523.95
3/8/2018,523.7
3/9/2018,521.7
3/12/2018,521.4
3/13/2018,534.05
3/14/2018,537
3/15/2018,539
3/16/2018,533
3/19/2018,530
3/20/2018,524.95
3/21/2018,532
3/22/2018,525.35
3/23/2018,511
3/26/2018,509.25
3/27/2018,522
3/28/2018,512.15
4/2/2018,509.4
4/3/2018,505.65
4/4/2018,504
4/5/2018,504.35
4/6/2018,505
4/9/2018,521
4/10/2018,549.5
4/11/2018,552
4/12/2018,550
4/13/2018,555
4/16/2018,544
4/17/2018,544.85
4/18/2018,536.3
4/19/2018,522.5
4/20/2018,514.25
4/23/2018,511.2
4/24/2018,514.8
4/25/2018,509
4/26/2018,501.3
4/27/2018,555.55
4/30/2018,535.75
5/2/2018,527.45
5/3/2018,538.3
5/4/2018,534.95
5/7/2018,537.25
5/8/2018,546.85
5/9/2018,550
5/10/2018,554
5/11/2018,555.4
5/14/2018,558.7
5/15/2018,562.85
5/16/2018,552.75
5/17/2018,556
5/18/2018,549
5/21/2018,560
5/22/2018,533.15
5/23/2018,528.3
5/24/2018,537
5/25/2018,544.5
5/28/2018,547.75
5/29/2018,549.7
5/30/2018,545
5/31/2018,551.6
6/1/2018,545
6/4/2018,542
6/5/2018,536.55
6/6/2018,533.65
6/7/2018,549.9
6/8/2018,542
6/11/2018,544.8
6/12/2018,546.55
6/13/2018,551.85
6/14/2018,543.45
6/15/2018,534.65
6/18/2018,531.1
6/19/2018,525
6/20/2018,527.2
6/21/2018,523.95
6/22/2018,526
6/25/2018,524.65
6/26/2018,520
6/27/2018,516.6
6/28/2018,514.6
6/29/2018,514.3
7/2/2018,514.95
7/3/2018,520
7/4/2018,515.95
7/5/2018,517.5
7/6/2018,516.5
7/9/2018,528.5
7/10/2018,534.9
7/11/2018,541.75
7/12/2018,545
7/13/2018,540.8
7/16/2018,529.75
7/17/2018,540
7/18/2018,542.8
7/19/2018,536.9
7/20/2018,536.45
7/23/2018,544.95
7/24/2018,549
7/25/2018,547.5
7/26/2018,543.9
7/27/2018,555
7/30/2018,570
7/31/2018,584.95
8/1/2018,555.55
8/2/2018,550.9
8/3/2018,578.25
8/6/2018,603.9
8/7/2018,606.6
8/8/2018,598.7
8/9/2018,622.95
8/10/2018,623.2
8/13/2018,616
8/14/2018,621.15
8/16/2018,634.5
8/17/2018,634.8
8/20/2018,634.9
8/21/2018,638.85
8/23/2018,643.5
8/24/2018,642.75
8/27/2018,651.3
8/28/2018,662.8
8/29/2018,667.7
8/30/2018,671
8/31/2018,653.85
9/3/2018,653.05
9/4/2018,644
9/5/2018,646.3
9/6/2018,643.7
9/7/2018,648
9/10/2018,676.9
9/11/2018,665
9/12/2018,661.9
9/14/2018,643.25
9/17/2018,637
9/18/2018,655
9/19/2018,622.05
9/21/2018,634
9/24/2018,605.75
9/25/2018,620
9/26/2018,623.95
9/27/2018,619
9/28/2018,618
10/1/2018,617
10/3/2018,599.45
10/4/2018,590
10/5/2018,590.5
10/8/2018,580
10/9/2018,564
10/10/2018,591.8
10/11/2018,585.5
10/12/2018,602.3
10/15/2018,590
10/16/2018,593.65
10/17/2018,598.6
10/19/2018,576.25
10/22/2018,572.25
10/23/2018,571.1
10/24/2018,575.35
10/25/2018,564.15
10/26/2018,564
10/29/2018,576.1
10/30/2018,571.1
10/31/2018,584.7
11/1/2018,607.3
11/2/2018,617.55
11/5/2018,632.9
11/6/2018,632
11/9/2018,623.2
11/12/2018,618.45
11/13/2018,620.55
11/14/2018,623.3
11/15/2018,632.65
11/16/2018,636.7
11/19/2018,620
11/20/2018,619.65
11/21/2018,628.5
11/22/2018,629
11/26/2018,634.4
11/27/2018,638.2
11/28/2018,631.1
11/29/2018,637.7
11/30/2018,634.9
12/3/2018,632.6
12/4/2018,627
12/5/2018,623.45
12/6/2018,613.9
12/7/2018,608.5
12/10/2018,601
12/11/2018,615.95
12/12/2018,622
12/13/2018,625.4
12/14/2018,621.3
12/17/2018,625
12/18/2018,621.75
12/19/2018,649.85
12/20/2018,646.45
12/21/2018,637.8
12/24/2018,627
12/26/2018,622.95
12/27/2018,627
12/28/2018,628.1
12/31/2018,631.8
1/1/2019,629.85
1/2/2019,628.3
1/3/2019,622.85
1/4/2019,624.7
1/7/2019,640.2
1/8/2019,653.9
1/9/2019,672
1/10/2019,670
1/11/2019,669.6
1/14/2019,666.5
1/15/2019,664.25
1/16/2019,670.4
1/17/2019,678.9
1/18/2019,675.8
1/21/2019,664.45
1/22/2019,664
1/23/2019,666.95
1/24/2019,665.6
1/25/2019,676
1/28/2019,674.15
1/29/2019,671
1/30/2019,703
1/31/2019,726
2/1/2019,725.8
2/4/2019,723.5
2/5/2019,731.05
2/6/2019,734.35
2/7/2019,733.5
2/8/2019,732.2
2/11/2019,720.9
2/12/2019,713
2/13/2019,707.55
2/14/2019,706.45
2/15/2019,706.95
2/18/2019,697.5
2/19/2019,705.05
2/20/2019,702.7
2/21/2019,706.7
2/22/2019,704.95
2/25/2019,706.5
2/26/2019,714.5
2/27/2019,727.4
2/28/2019,722.35
3/1/2019,715
3/5/2019,734.2
3/6/2019,735
3/7/2019,738.4
3/8/2019,736.35
3/11/2019,744.9
3/12/2019,749.15
3/13/2019,750.9
3/14/2019,749.55
3/15/2019,748.5
3/18/2019,756
3/19/2019,763.2
3/20/2019,766.7
3/22/2019,765.75
3/25/2019,754.2
3/26/2019,761.7
3/27/2019,769.85
3/28/2019,788.55
3/29/2019,780.95
4/1/2019,783.55
4/2/2019,774.65
4/3/2019,772.95
4/4/2019,771.95
4/5/2019,769
4/8/2019,767.4
4/9/2019,766.05
4/10/2019,767.8
4/11/2019,760.65
4/12/2019,765.45
4/15/2019,769.95
4/16/2019,775.4
4/18/2019,779
4/22/2019,770.25
4/23/2019,759.35
4/24/2019,755.1
4/25/2019,758.7
4/26/2019,765
4/30/2019,769.55
5/2/2019,767.8
5/3/2019,763.3
5/6/2019,753.55
5/7/2019,755.35
5/8/2019,744.9
5/9/2019,740.2
5/10/2019,738.5
5/13/2019,742.5
5/14/2019,738.1
5/15/2019,737.65
5/16/2019,735.8
5/17/2019,751.5
5/20/2019,789
5/21/2019,791
5/22/2019,783.35
5/23/2019,803.7
5/24/2019,795.4
5/27/2019,814.7
5/28/2019,821.4
5/29/2019,813.25
5/30/2019,814.15
5/31/2019,818.15
6/3/2019,815
6/4/2019,826.4
6/6/2019,826.55
6/7/2019,812.8
6/10/2019,816.2
6/11/2019,821.35
6/12/2019,816
6/13/2019,822
6/14/2019,822.9
6/17/2019,802.4
6/18/2019,784.6
6/19/2019,789.25
6/20/2019,774.5
6/21/2019,778.3
6/24/2019,775.35
6/25/2019,783
6/26/2019,792
6/27/2019,806.65
6/28/2019,812.9
7/1/2019,819.05
7/2/2019,813.35
7/3/2019,811
7/4/2019,813.5
7/5/2019,813
7/8/2019,804.45
7/9/2019,788.6
7/10/2019,789.4
7/11/2019,773.25
7/12/2019,768
7/15/2019,759.2
7/16/2019,763
7/17/2019,765.6
7/18/2019,754.95
7/19/2019,746.45
7/22/2019,738.4
7/23/2019,739.3
7/24/2019,732.75
7/25/2019,725.85
7/26/2019,732.3
7/29/2019,745
7/30/2019,727.7
7/31/2019,695.35
8/1/2019,680.8
8/2/2019,681.35
8/5/2019,669.8
8/6/2019,682.9
8/7/2019,679.75
8/8/2019,668
8/9/2019,675.5
8/13/2019,668.95
8/14/2019,669.55
8/16/2019,677.8
8/19/2019,688.75
8/20/2019,686.6
8/21/2019,673.85
8/22/2019,669.8
8/23/2019,671.15
8/26/2019,686.85
8/27/2019,696.7
8/28/2019,689.5
8/29/2019,676.5
8/30/2019,668.35
9/3/2019,661.9
9/4/2019,653
9/5/2019,659.6
9/6/2019,672.9
9/9/2019,675.8
9/11/2019,683.15
9/12/2019,681.5
9/13/2019,675.9
9/16/2019,674.5
9/17/2019,670
9/18/2019,654.2
9/19/2019,649.9
9/20/2019,689.3
9/23/2019,736
9/24/2019,733.55
9/25/2019,703.05
9/26/2019,719.55
9/27/2019,707.5
9/30/2019,711.75
10/1/2019,701.05
10/3/2019,675.5
10/4/2019,677
10/7/2019,681.7
10/9/2019,689.4
10/10/2019,681.9
10/11/2019,685.9
10/14/2019,693.8
10/15/2019,694.9
10/16/2019,695.45
10/17/2019,712.4
10/18/2019,715.2
10/22/2019,722.65
10/23/2019,730
10/24/2019,722.8
10/25/2019,710.6
10/29/2019,742.9
10/30/2019,750
10/31/2019,750.05
11/1/2019,749.85
11/4/2019,755.45
11/5/2019,745.85
11/6/2019,750.25
11/7/2019,755.95
11/8/2019,737
11/11/2019,735.5
11/13/2019,737.2
11/14/2019,721.5
11/15/2019,723.4
11/18/2019,725.3
11/19/2019,750
11/20/2019,753.8
11/21/2019,748.05
11/22/2019,740
11/25/2019,756.45
11/26/2019,761.85
11/27/2019,763.95
11/28/2019,755.65
11/29/2019,756.4
12/2/2019,745.8
12/3/2019,745.9
12/4/2019,746.75
12/5/2019,745
12/6/2019,735.25
12/9/2019,733.8
12/10/2019,732.35
12/11/2019,722.25
12/12/2019,725.35
12/13/2019,753.85
12/16/2019,754.8
12/17/2019,756.4
12/18/2019,748.3
12/19/2019,749.65
12/20/2019,747.4
12/23/2019,748.25
12/24/2019,744.55
12/26/2019,740.45
12/27/2019,762.2
12/30/2019,765.6
12/31/2019,765.9
1/1/2020,760
1/2/2020,759
1/3/2020,756.8
1/6/2020,739
1/7/2020,737.95
1/8/2020,725.6
1/9/2020,745.25
1/10/2020,751.5
1/13/2020,746.2
1/14/2020,751.25
1/15/2020,749
1/16/2020,750.25
1/17/2020,742
1/20/2020,746.05
1/21/2020,729.5
1/22/2020,722.6
1/23/2020,737.3
1/24/2020,741.8
1/27/2020,748.25
1/28/2020,746.45
1/29/2020,745.5
1/30/2020,739.3
1/31/2020,739
2/3/2020,712.95
2/4/2020,720.5
2/5/2020,725.75
2/6/2020,744.8
2/7/2020,749
2/10/2020,747.9
2/11/2020,756.9
2/12/2020,760.6
2/13/2020,753.45
2/14/2020,752.85
2/17/2020,742.9
2/18/2020,737.6
2/19/2020,745.3
2/20/2020,753.9
2/24/2020,739.9
2/25/2020,732
2/26/2020,735.6
2/27/2020,739.15
2/28/2020,729.9
3/2/2020,712.95
3/3/2020,698.95
3/4/2020,695.6
3/5/2020,693.7
3/6/2020,660.55
3/9/2020,641.95
3/11/2020,634.55
3/12/2020,598.6
3/13/2020,585.15
3/16/2020,545.25
3/17/2020,531
3/18/2020,505.3
3/19/2020,463.75
3/20/2020,449.5
3/23/2020,410
3/24/2020,338
3/25/2020,356.2
3/26/2020,398
3/27/2020,408.7
3/30/2020,381.9
3/31/2020,389.65
4/1/2020,380
4/3/2020,362.7
4/7/2020,397.8
4/8/2020,427.65
4/9/2020,422.85
4/13/2020,428
4/15/2020,451.5
4/16/2020,427.15
4/17/2020,486.6
4/20/2020,485
4/21/2020,439
4/22/2020,434.4
4/23/2020,440
4/24/2020,419.45
4/27/2020,429.5
4/28/2020,458.25
4/29/2020,448.7
4/30/2020,462
5/4/2020,424.7
5/5/2020,418.7
5/6/2020,394.5
5/7/2020,402.05
5/8/2020,409.65
5/11/2020,393.25
5/12/2020,391.65
5/13/2020,416
5/14/2020,411
5/15/2020,404.4
5/18/2020,390
5/19/2020,373
5/20/2020,366.3
5/21/2020,369
5/22/2020,359.55
5/26/2020,347.5
5/27/2020,392.5
5/28/2020,407.25
5/29/2020,389.05
6/1/2020,409.35
6/2/2020,414.6
6/3/2020,431.95
6/4/2020,413.9
6/5/2020,409.8
6/8/2020,444.55
6/9/2020,442.45
6/10/2020,433
6/11/2020,435.5
6/12/2020,412.1
6/15/2020,410
6/16/2020,404.9
6/17/2020,398.2
6/18/2020,408
6/19/2020,422.2
6/22/2020,435.75
6/23/2020,444.9
6/24/2020,449.8
6/25/2020,428.3
6/26/2020,428.6
6/29/2020,417.5
6/30/2020,414.85
7/1/2020,437.4
7/2/2020,441.45
7/3/2020,431.2
7/6/2020,437.4
7/7/2020,448.95
7/8/2020,461.3
7/9/2020,456.9
7/10/2020,451.45
7/13/2020,446.2
7/14/2020,435.65
7/15/2020,444.4
7/16/2020,436
7/17/2020,439.9
7/20/2020,442.7
7/21/2020,450.55
7/22/2020,484.45
7/23/2020,474.5
7/24/2020,457.8
7/27/2020,448.05
7/28/2020,439.7
7/29/2020,446.8
7/30/2020,445.85
7/31/2020,434.3
8/3/2020,434.5
8/4/2020,430.95
8/5/2020,446.7
8/6/2020,438.35
8/7/2020,437
8/10/2020,437.2
8/11/2020,449.65
8/12/2020,452.7
8/13/2020,456.85
8/14/2020,451.1
8/17/2020,440.7
8/18/2020,447
8/19/2020,451.9
8/20/2020,441.15
8/21/2020,444.8
8/24/2020,449.3
8/25/2020,456.2
8/26/2020,464.5
8/27/2020,474.5
8/28/2020,512.95
8/31/2020,533.8
9/1/2020,503.45
9/2/2020,487.6
9/3/2020,489.35
9/4/2020,472.3
9/7/2020,466.85
9/8/2020,462.35
9/9/2020,443.2
9/10/2020,448.6
9/11/2020,449.9
9/14/2020,455
9/15/2020,451.7
9/16/2020,450.45
9/17/2020,446.2
9/18/2020,449.2
9/21/2020,444.3
9/22/2020,426.6
9/23/2020,422.95
9/24/2020,414
9/25/2020,416.55
9/28/2020,440.55
9/29/2020,443.35
9/30/2020,427.7
10/1/2020,445.25
10/5/2020,456.2
10/6/2020,455
10/7/2020,455.85
10/8/2020,461.6
10/9/2020,469.55
10/12/2020,479.9
10/13/2020,473
10/14/2020,474.25
10/15/2020,481.8
10/16/2020,475.4
10/19/2020,495.8
10/20/2020,498.45
10/21/2020,507
10/22/2020,512.95
10/23/2020,515.5
10/26/2020,509.05
10/27/2020,512
10/28/2020,517.5
10/29/2020,516.25
10/30/2020,501.3
11/2/2020,531.5
11/3/2020,536.9
11/4/2020,533.9
11/5/2020,542.45
11/6/2020,545.95
11/9/2020,568
11/10/2020,588
11/11/2020,611
11/12/2020,610.1
11/13/2020,612.15
11/17/2020,630.8
11/18/2020,640
11/19/2020,632.8
11/20/2020,616
11/23/2020,612.7
11/24/2020,622.4
11/25/2020,630
11/26/2020,618
11/27/2020,615
12/1/2020,611.75
12/2/2020,613.4
12/3/2020,611.1
12/4/2020,616.45
12/7/2020,624.25
12/8/2020,623.6
12/9/2020,636.4
12/10/2020,632.35
12/11/2020,631.55
12/14/2020,623.5
12/15/2020,615.1
12/16/2020,615
12/17/2020,610.95
12/18/2020,611
12/21/2020,607.05
12/22/2020,593.75
12/23/2020,594.5
12/24/2020,613.7
12/28/2020,620.8
12/29/2020,632.5
12/30/2020,634
12/31/2020,625.95
1/1/2021,625.25
1/4/2021,633
1/5/2021,667.5
1/6/2021,666.8
1/7/2021,676.5
1/8/2021,679
1/11/2021,677
1/12/2021,684.75
1/13/2021,691.25
1/14/2021,688
1/15/2021,682.65
1/18/2021,674.5
1/19/2021,671.9
1/20/2021,680.8
1/21/2021,695
1/22/2021,674.75
1/25/2021,668.15
1/27/2021,663.6
1/28/2021,674.4
1/29/2021,676
2/1/2021,716.85
2/2/2021,744.95
2/3/2021,736.8
2/4/2021,745.5
2/5/2021,766.2
2/8/2021,747.8
2/9/2021,750.2
2/10/2021,745.95
2/11/2021,744.1
2/12/2021,754.55
2/15/2021,798.7
2/16/2021,800
